source,source_file,accuracy,balanced_accuracy,macro_f1,ece,brier,high_conf_wrong_0.9,precision,recall,mAP50,mAP50-95,miou,iou_background,iou_crop,iou_weed,task,seed,model,train_dataset,test_dataset,scope,primary_metric_name,primary_metric,loss
multiseed_eval,segformer_b0_train_phenobench_test_cropandweed_seed1.csv,,,,,,,,,,,0.3987413431433011,0.9318940948984313,0.149683432531399,0.11464650200007306,segmentation,1,segformer_b0,phenobench,cropandweed,cross_dataset,miou,0.3987413431433011,0.5572763948375663
multiseed_eval,unet_cropandweed_indomain_seed1.csv,,,,,,,,,,,0.5685375862409399,0.9519306546256193,0.19646798822602782,0.5572141158711724,segmentation,1,unet,cropandweed,cropandweed,in_domain,miou,0.5685375862409399,0.4915483945157391
multiseed_eval,unet_phenobench_indomain_seed1.csv,,,,,,,,,,,0.8834165464005433,0.9944808454945566,0.9543673185651971,0.7014014751418762,segmentation,1,unet,phenobench,phenobench,in_domain,miou,0.8834165464005433,0.015556924586748906
multiseed_eval,unet_train_cropandweed_test_phenobench_seed1.csv,,,,,,,,,,,0.3751140912116653,0.9812244974824497,0.10832300429901245,0.03579477185353365,segmentation,1,unet,cropandweed,phenobench,cross_dataset,miou,0.3751140912116653,0.3336217047482575
multiseed_eval,unet_train_phenobench_test_cropandweed_seed1.csv,,,,,,,,,,,0.44223252346436737,0.9438192133534177,0.17488532564343376,0.2079930313962506,segmentation,1,unet,phenobench,cropandweed,cross_dataset,miou,0.44223252346436737,0.7504727049297775
multiseed_eval,upernet_swin_tiny_cropandweed_indomain_seed1.csv,,,,,,,,,,,0.7770901488864898,0.9788465026749096,0.7459311325564681,0.6064928114280915,segmentation,1,upernet_swin_tiny,cropandweed,cropandweed,in_domain,miou,0.7770901488864898,0.08556520178141011
multiseed_eval,upernet_swin_tiny_phenobench_indomain_seed1.csv,,,,,,,,,,,0.7949481165806279,0.9861156073696947,0.8941430519082433,0.5045856904639456,segmentation,1,upernet_swin_tiny,phenobench,phenobench,in_domain,miou,0.7949481165806279,0.04046559589070514
multiseed_eval,upernet_swin_tiny_train_cropandweed_test_phenobench_seed1.csv,,,,,,,,,,,0.34880492185179435,0.8593153752030147,0.14367493184785388,0.043424458504514526,segmentation,1,upernet_swin_tiny,cropandweed,phenobench,cross_dataset,miou,0.34880492185179435,0.5032499313373794
multiseed_eval,upernet_swin_tiny_train_phenobench_test_cropandweed_seed1.csv,,,,,,,,,,,0.3733617201172123,0.9174584680115238,0.13641923745394105,0.06620745488617202,segmentation,1,upernet_swin_tiny,phenobench,cropandweed,cross_dataset,miou,0.3733617201172123,1.0412680393212712
multiseed_eval,convnextv2_tiny_cropandweed_indomain_seed2.csv,0.8511856091578087,0.8629083610188262,0.8250110062893081,0.06907730505101911,0.23885240968394955,37.0,,,,,,,,,classification,2,convnextv2_tiny,cropandweed,cropandweed,in_domain,balanced_accuracy,0.8629083610188262,
multiseed_eval,convnextv2_tiny_phenobench_indomain_seed2.csv,0.06735751295336788,0.5121951219512195,0.06695673193135121,0.5294892259057941,0.6961824352097313,2.0,,,,,,,,,classification,2,convnextv2_tiny,phenobench,phenobench,in_domain,balanced_accuracy,0.5121951219512195,
multiseed_eval,convnextv2_tiny_train_cropandweed_test_phenobench_seed2.csv,0.16191709844559585,0.5616531165311653,0.15732325575510137,0.5818394187046456,1.0325981935087911,71.0,,,,,,,,,classification,2,convnextv2_tiny,cropandweed,phenobench,cross_dataset,balanced_accuracy,0.5616531165311653,
multiseed_eval,convnextv2_tiny_train_phenobench_test_cropandweed_seed2.csv,0.44071954210956665,0.5566998892580288,0.44044682274247493,0.20878678974516554,0.6153202341915797,1.0,,,,,,,,,classification,2,convnextv2_tiny,phenobench,cropandweed,cross_dataset,balanced_accuracy,0.5566998892580288,
multiseed_eval,dinov2_small_linear_cropandweed_indomain_seed2.csv,0.7890433360588717,0.7875363372093023,0.7537507023787227,0.05058166801393374,0.30216626965434124,43.0,,,,,,,,,classification,2,dinov2_small_linear,cropandweed,cropandweed,in_domain,balanced_accuracy,0.7875363372093023,
multiseed_eval,dinov2_small_linear_phenobench_indomain_seed2.csv,0.522020725388601,0.7079148732663797,0.40615755999024394,0.24876437363229265,0.4204786023011006,0.0,,,,,,,,,classification,2,dinov2_small_linear,phenobench,phenobench,in_domain,balanced_accuracy,0.7079148732663797,
multiseed_eval,dinov2_small_linear_train_cropandweed_test_phenobench_seed2.csv,0.5401554404145078,0.5069743344492268,0.38792966752203756,0.2337724904631086,0.6688572070155496,117.0,,,,,,,,,classification,2,dinov2_small_linear,cropandweed,phenobench,cross_dataset,balanced_accuracy,0.5069743344492268,
multiseed_eval,dinov2_small_linear_train_phenobench_test_cropandweed_seed2.csv,0.7309893704006541,0.5847989341085271,0.5907048611852832,0.10904670673028817,0.39508826973995187,0.0,,,,,,,,,classification,2,dinov2_small_linear,phenobench,cropandweed,cross_dataset,balanced_accuracy,0.5847989341085271,
multiseed_eval,efficientnetv2_s_cropandweed_indomain_seed2.csv,0.8675388389206868,0.8628858665559247,0.8389879268982465,0.07649596353485653,0.22168134264278722,33.0,,,,,,,,,classification,2,efficientnetv2_s,cropandweed,cropandweed,in_domain,balanced_accuracy,0.8628858665559247,
multiseed_eval,efficientnetv2_s_phenobench_indomain_seed2.csv,0.2422279792746114,0.5896301610074924,0.22314365185441296,0.48228479636147853,0.8962425203062125,37.0,,,,,,,,,classification,2,efficientnetv2_s,phenobench,phenobench,in_domain,balanced_accuracy,0.5896301610074924,
multiseed_eval,efficientnetv2_s_train_cropandweed_test_phenobench_seed2.csv,0.6826424870466321,0.5815000797066794,0.46107664997905745,0.051854551378927104,0.4066839692616487,19.0,,,,,,,,,classification,2,efficientnetv2_s,cropandweed,phenobench,cross_dataset,balanced_accuracy,0.5815000797066794,
multiseed_eval,efficientnetv2_s_train_phenobench_test_cropandweed_seed2.csv,0.2829108748977923,0.5012821843853821,0.2467397754765943,0.6280257013715493,,656.0,,,,,,,,,classification,2,efficientnetv2_s,phenobench,cropandweed,cross_dataset,balanced_accuracy,0.5012821843853821,
multiseed_eval,resnet50_cropandweed_indomain_seed2.csv,0.8650858544562551,0.8410489341085272,0.8305703070884323,0.08814685947078227,0.23936167633927255,65.0,,,,,,,,,classification,2,resnet50,cropandweed,cropandweed,in_domain,balanced_accuracy,0.8410489341085272,
multiseed_eval,resnet50_phenobench_indomain_seed2.csv,0.31088082901554404,0.5694245177745895,0.27032654656575344,0.2002030302205852,0.5112104601230287,0.0,,,,,,,,,classification,2,resnet50,phenobench,phenobench,in_domain,balanced_accuracy,0.5694245177745895,
multiseed_eval,resnet50_train_cropandweed_test_phenobench_seed2.csv,0.39378238341968913,0.5426430734895584,0.3188851687630079,0.44733127449769433,0.9959792200727065,286.0,,,,,,,,,classification,2,resnet50,cropandweed,phenobench,cross_dataset,balanced_accuracy,0.5426430734895584,
multiseed_eval,resnet50_train_phenobench_test_cropandweed_seed2.csv,0.2837285363859362,0.4564403377630122,0.268404807429664,0.2379789596586469,0.5243940841163399,0.0,,,,,,,,,classification,2,resnet50,phenobench,cropandweed,cross_dataset,balanced_accuracy,0.4564403377630122,
multiseed_eval,swin_tiny_cropandweed_indomain_seed2.csv,0.8822567457072772,0.8708350636766335,0.8541346408693349,0.10854689800047232,0.21831243805891132,66.0,,,,,,,,,classification,2,swin_tiny,cropandweed,cropandweed,in_domain,balanced_accuracy,0.8708350636766335,
multiseed_eval,swin_tiny_phenobench_indomain_seed2.csv,0.09067357512953368,0.524390243902439,0.09066747206282089,0.4787990423836238,0.6290211624049928,0.0,,,,,,,,,classification,2,swin_tiny,phenobench,phenobench,in_domain,balanced_accuracy,0.524390243902439,
multiseed_eval,swin_tiny_train_cropandweed_test_phenobench_seed2.csv,0.23834196891191708,0.5595408895265424,0.2188332472896231,0.6441454715988179,1.3296928994139745,455.0,,,,,,,,,classification,2,swin_tiny,cropandweed,phenobench,cross_dataset,balanced_accuracy,0.5595408895265424,
multiseed_eval,swin_tiny_train_phenobench_test_cropandweed_seed2.csv,0.31561733442354867,0.531500899778516,0.28724690901571026,0.3598376884873734,0.6920616548302074,21.0,,,,,,,,,classification,2,swin_tiny,phenobench,cropandweed,cross_dataset,balanced_accuracy,0.531500899778516,
multiseed_eval,rtdetr_l_cropandweed_indomain_seed2.log,,,,,,,0.8264524696062094,0.7649972770655689,0.813250992779613,0.5839012667981625,,,,,detection,2,rtdetr_l,cropandweed,cropandweed,in_domain,mAP50,0.813250992779613,
multiseed_eval,rtdetr_l_phenobench_indomain_seed2.log,,,,,,,0.7899897440072472,0.6042136497568242,0.6990242965963656,0.5077725256611179,,,,,detection,2,rtdetr_l,phenobench,phenobench,in_domain,mAP50,0.6990242965963656,
multiseed_eval,rtdetr_l_train_cropandweed_test_phenobench_seed2.log,,,,,,,0.5338619525522734,0.4030800200953359,0.3932981695590806,0.2736791352104185,,,,,detection,2,rtdetr_l,cropandweed,phenobench,cross_dataset,mAP50,0.3932981695590806,
multiseed_eval,rtdetr_l_train_phenobench_test_cropandweed_seed2.log,,,,,,,0.46018151691743137,0.43219194224449686,0.35626954662033444,0.22335516670356825,,,,,detection,2,rtdetr_l,phenobench,cropandweed,cross_dataset,mAP50,0.35626954662033444,
multiseed_eval,yolo11m_cropandweed_indomain_seed2.log,,,,,,,0.85,0.819,0.88,0.669,,,,,detection,2,yolo11m,cropandweed,cropandweed,in_domain,mAP50,0.88,
multiseed_eval,yolo11m_phenobench_indomain_seed2.log,,,,,,,0.813,0.745,0.794,0.631,,,,,detection,2,yolo11m,phenobench,phenobench,in_domain,mAP50,0.794,
multiseed_eval,yolo11m_train_cropandweed_test_phenobench_seed2.log,,,,,,,0.585,0.474,0.526,0.408,,,,,detection,2,yolo11m,cropandweed,phenobench,cross_dataset,mAP50,0.526,
multiseed_eval,yolo11m_train_phenobench_test_cropandweed_seed2.log,,,,,,,0.379,0.338,0.263,0.155,,,,,detection,2,yolo11m,phenobench,cropandweed,cross_dataset,mAP50,0.263,
multiseed_eval,yolov12n_cropandweed_indomain_seed2.log,,,,,,,0.841,0.8,0.865,0.644,,,,,detection,2,yolov12n,cropandweed,cropandweed,in_domain,mAP50,0.865,
multiseed_eval,yolov12n_phenobench_indomain_seed2.log,,,,,,,0.825,0.733,0.791,0.61,,,,,detection,2,yolov12n,phenobench,phenobench,in_domain,mAP50,0.791,
multiseed_eval,yolov12n_train_cropandweed_test_phenobench_seed2.log,,,,,,,0.546,0.496,0.478,0.365,,,,,detection,2,yolov12n,cropandweed,phenobench,cross_dataset,mAP50,0.478,
multiseed_eval,yolov12n_train_phenobench_test_cropandweed_seed2.log,,,,,,,0.42,0.413,0.337,0.203,,,,,detection,2,yolov12n,phenobench,cropandweed,cross_dataset,mAP50,0.337,
multiseed_eval,yolov5l6u_cropandweed_indomain_seed2.log,,,,,,,0.844,0.804,0.87,0.657,,,,,detection,2,yolov5l6u,cropandweed,cropandweed,in_domain,mAP50,0.87,
multiseed_eval,yolov5l6u_phenobench_indomain_seed2.log,,,,,,,0.828,0.722,0.788,0.625,,,,,detection,2,yolov5l6u,phenobench,phenobench,in_domain,mAP50,0.788,
multiseed_eval,yolov5l6u_train_cropandweed_test_phenobench_seed2.log,,,,,,,0.64,0.467,0.541,0.429,,,,,detection,2,yolov5l6u,cropandweed,phenobench,cross_dataset,mAP50,0.541,
multiseed_eval,yolov5l6u_train_phenobench_test_cropandweed_seed2.log,,,,,,,0.397,0.333,0.267,0.161,,,,,detection,2,yolov5l6u,phenobench,cropandweed,cross_dataset,mAP50,0.267,
multiseed_eval,yolov8m_cropandweed_indomain_seed2.log,,,,,,,0.846,0.819,0.876,0.667,,,,,detection,2,yolov8m,cropandweed,cropandweed,in_domain,mAP50,0.876,
multiseed_eval,yolov8m_phenobench_indomain_seed2.log,,,,,,,0.819,0.735,0.791,0.63,,,,,detection,2,yolov8m,phenobench,phenobench,in_domain,mAP50,0.791,
multiseed_eval,yolov8m_train_cropandweed_test_phenobench_seed2.log,,,,,,,0.606,0.422,0.478,0.373,,,,,detection,2,yolov8m,cropandweed,phenobench,cross_dataset,mAP50,0.478,
multiseed_eval,yolov8m_train_phenobench_test_cropandweed_seed2.log,,,,,,,0.449,0.32,0.292,0.183,,,,,detection,2,yolov8m,phenobench,cropandweed,cross_dataset,mAP50,0.292,
multiseed_eval,deeplabv3plus_cropandweed_indomain_seed2.csv,,,,,,,,,,,0.6327620866929554,0.9687062406334003,0.536659699754043,0.39292031969142305,segmentation,2,deeplabv3plus,cropandweed,cropandweed,in_domain,miou,0.6327620866929554,0.12452207449397523
multiseed_eval,deeplabv3plus_phenobench_indomain_seed2.csv,,,,,,,,,,,0.8733378941319182,0.9935207501801459,0.9489172295770963,0.6775757026385126,segmentation,2,deeplabv3plus,phenobench,phenobench,in_domain,miou,0.8733378941319182,0.01771102957017334
multiseed_eval,deeplabv3plus_train_cropandweed_test_phenobench_seed2.csv,,,,,,,,,,,0.21328065827468756,0.45996764283059477,0.15156841248937344,0.028305919504094487,segmentation,2,deeplabv3plus,cropandweed,phenobench,cross_dataset,miou,0.21328065827468756,0.6505867848124529
multiseed_eval,deeplabv3plus_train_phenobench_test_cropandweed_seed2.csv,,,,,,,,,,,0.37675344278897915,0.8667858027344106,0.086641819209255,0.17683270642327187,segmentation,2,deeplabv3plus,phenobench,cropandweed,cross_dataset,miou,0.37675344278897915,1.5217384702116676
multiseed_eval,mask2former_swin_tiny_cropandweed_indomain_seed2.csv,,,,,,,,,,,0.8806195109555719,0.9883091969693529,0.8620165317057882,0.7915328041915746,segmentation,2,mask2former_swin_tiny,cropandweed,cropandweed,in_domain,miou,0.8806195109555719,
multiseed_eval,mask2former_swin_tiny_phenobench_indomain_seed2.csv,,,,,,,,,,,0.874988301246347,0.9928862687353142,0.9459029114158225,0.6861757235879041,segmentation,2,mask2former_swin_tiny,phenobench,phenobench,in_domain,miou,0.874988301246347,
multiseed_eval,mask2former_swin_tiny_train_cropandweed_test_phenobench_seed2.csv,,,,,,,,,,,0.5828027030522948,0.9713744631151547,0.6493317551239799,0.12770189091774994,segmentation,2,mask2former_swin_tiny,cropandweed,phenobench,cross_dataset,miou,0.5828027030522948,
multiseed_eval,mask2former_swin_tiny_train_phenobench_test_cropandweed_seed2.csv,,,,,,,,,,,0.45369473506664804,0.9498697952200895,0.18394472482567314,0.22726968515418153,segmentation,2,mask2former_swin_tiny,phenobench,cropandweed,cross_dataset,miou,0.45369473506664804,
multiseed_eval,segformer_b0_cropandweed_indomain_seed2.csv,,,,,,,,,,,0.8044608957159564,0.9817373195172999,0.7629292820451061,0.6687160855854631,segmentation,2,segformer_b0,cropandweed,cropandweed,in_domain,miou,0.8044608957159564,0.13119887035749095
multiseed_eval,segformer_b0_phenobench_indomain_seed2.csv,,,,,,,,,,,0.8536129684634753,0.9919963122380443,0.937231535624106,0.6316110575282761,segmentation,2,segformer_b0,phenobench,phenobench,in_domain,miou,0.8536129684634753,0.021337397034651567
multiseed_eval,segformer_b0_train_cropandweed_test_phenobench_seed2.csv,,,,,,,,,,,0.5208736056445122,0.9671040135630294,0.5163792234699424,0.07913757990056487,segmentation,2,segformer_b0,cropandweed,phenobench,cross_dataset,miou,0.5208736056445122,0.23442553564269153
multiseed_eval,segformer_b0_train_phenobench_test_cropandweed_seed2.csv,,,,,,,,,,,0.40843945860276715,0.9412027971203062,0.16669994011575814,0.11741563857223708,segmentation,2,segformer_b0,phenobench,cropandweed,cross_dataset,miou,0.40843945860276715,0.664588803255754
multiseed_eval,unet_cropandweed_indomain_seed2.csv,,,,,,,,,,,0.5733959959480804,0.9519263570425313,0.19719824319014798,0.571063387611562,segmentation,2,unet,cropandweed,cropandweed,in_domain,miou,0.5733959959480804,0.4106367889860587
multiseed_eval,unet_phenobench_indomain_seed2.csv,,,,,,,,,,,0.8839822892189897,0.9945302417132723,0.9552803736023839,0.7021362523413128,segmentation,2,unet,phenobench,phenobench,in_domain,miou,0.8839822892189897,0.015842585359975077
multiseed_eval,unet_train_cropandweed_test_phenobench_seed2.csv,,,,,,,,,,,0.3789472852403135,0.9743726528474718,0.12685706271460076,0.03561214015886811,segmentation,2,unet,cropandweed,phenobench,cross_dataset,miou,0.3789472852403135,0.264337516635888
multiseed_eval,unet_train_phenobench_test_cropandweed_seed2.csv,,,,,,,,,,,0.4433233338913564,0.9416050927339088,0.16843490236431838,0.2199300065758421,segmentation,2,unet,phenobench,cropandweed,cross_dataset,miou,0.4433233338913564,
multiseed_eval,upernet_swin_tiny_cropandweed_indomain_seed2.csv,,,,,,,,,,,0.7818013286598234,0.9809425453869959,0.7689140781672291,0.5955473624252453,segmentation,2,upernet_swin_tiny,cropandweed,cropandweed,in_domain,miou,0.7818013286598234,0.08676264615877063
multiseed_eval,upernet_swin_tiny_phenobench_indomain_seed2.csv,,,,,,,,,,,0.7896251351779976,0.9860356173383504,0.8931591683597861,0.4896806198358559,segmentation,2,upernet_swin_tiny,phenobench,phenobench,in_domain,miou,0.7896251351779976,0.03750426309675441
multiseed_eval,upernet_swin_tiny_train_cropandweed_test_phenobench_seed2.csv,,,,,,,,,,,0.37653979257484355,0.9454027727399967,0.14671174046081184,0.03750486452372208,segmentation,2,upernet_swin_tiny,cropandweed,phenobench,cross_dataset,miou,0.37653979257484355,0.5786769700000168
multiseed_eval,upernet_swin_tiny_train_phenobench_test_cropandweed_seed2.csv,,,,,,,,,,,0.372429316169604,0.9137670788748643,0.13403849099382548,0.06948237864012213,segmentation,2,upernet_swin_tiny,phenobench,cropandweed,cross_dataset,miou,0.372429316169604,0.7718801360145162
