path	bytes	sha256
paper_artifacts/revision_outputs/cross_dataset_detection_stress_severity_full/rtdetr_l_phenobench_seed1_to_CropAndWeed-sample/figureS_cross_dataset_detection_stress_severity.png	83513	0633ff833e72f34cfad8a81a0f1005b6912f22ad787f04e8814d342a5330a0bd
paper_artifacts/revision_outputs/cross_dataset_detection_stress_severity_full/rtdetr_l_phenobench_seed1_to_CropAndWeed-sample/tableS_cross_dataset_detection_stress_severity.csv	2072	e4cc33ddad7d7bb17c828719d5c8f04ec9dd4dd184f2450ec050e77ae8de7a39
paper_artifacts/revision_outputs/cross_dataset_detection_stress_severity_full/rtdetr_l_phenobench_seed2_to_CropAndWeed-sample/eval_runs/clean/metrics.json	221	c86c4fd05eaa0eaf82c68b06ade7de9f2bd63b1d807406de55c30477b65a0477
paper_artifacts/revision_outputs/cross_dataset_detection_stress_severity_full/rtdetr_l_phenobench_seed2_to_CropAndWeed-sample/eval_runs/gaussian_blur_3/metrics.json	223	3da0a365cb7c746fd59d27625d5f0789b68780ba4a6a7a944c8957e09a960264
paper_artifacts/revision_outputs/cross_dataset_detection_stress_severity_full/rtdetr_l_phenobench_seed2_to_CropAndWeed-sample/eval_runs/gaussian_blur_5/metrics.json	223	f9e8a8382e3527ec3bb851dfc30cc89a409c6da179b23698dcd1155f0ff0b35f
paper_artifacts/revision_outputs/cross_dataset_detection_stress_severity_full/rtdetr_l_phenobench_seed2_to_CropAndWeed-sample/eval_runs/gaussian_blur_7/metrics.json	223	3faa4029d7eaeb52d1ea586bd148e03c009ca899042990d6483ef7c26ef85d72
paper_artifacts/revision_outputs/cross_dataset_detection_stress_severity_full/rtdetr_l_phenobench_seed2_to_CropAndWeed-sample/eval_runs/jpeg_quality_30/metrics.json	224	1b9f43ef16514a825cd7e2cdd48b163decbcb2fbd9242a3774f3e3ae863dc13f
paper_artifacts/revision_outputs/cross_dataset_detection_stress_severity_full/rtdetr_l_phenobench_seed2_to_CropAndWeed-sample/eval_runs/jpeg_quality_50/metrics.json	220	53298078123c0f7247350a7d6aaaaca23240461f8ba85b13f9e9440a3f064938
paper_artifacts/revision_outputs/cross_dataset_detection_stress_severity_full/rtdetr_l_phenobench_seed2_to_CropAndWeed-sample/eval_runs/jpeg_quality_70/metrics.json	222	1e1e17dc673410864b40ea33c3b4f1e9606c30d4d823eaffce1de5503c0d69e3
paper_artifacts/revision_outputs/cross_dataset_detection_stress_severity_full/rtdetr_l_phenobench_seed2_to_CropAndWeed-sample/eval_runs/low_resolution_0.25/metrics.json	221	b34314bc26352c569ab4af1e51949c06044159d16b03f41fab9fa37de4eea820
paper_artifacts/revision_outputs/cross_dataset_detection_stress_severity_full/rtdetr_l_phenobench_seed2_to_CropAndWeed-sample/eval_runs/low_resolution_0.5/metrics.json	223	57a2c8c3d86ea09e00b0b4fd21f0b62598929d283339105505fded4e84df63f4
paper_artifacts/revision_outputs/cross_dataset_detection_stress_severity_full/rtdetr_l_phenobench_seed2_to_CropAndWeed-sample/eval_runs/low_resolution_0.75/metrics.json	220	3edd7ddb3713730bcb8805aea05f86665289e004e9291029a80e13ea68411440
paper_artifacts/revision_outputs/cross_dataset_detection_stress_severity_full/rtdetr_l_phenobench_seed2_to_CropAndWeed-sample/figureS_cross_dataset_detection_stress_severity.pdf	16775	3fd68dce6ce8f1b298201afbd343c2f86d4a194ad92ff299370e365eba5bf338
paper_artifacts/revision_outputs/cross_dataset_detection_stress_severity_full/rtdetr_l_phenobench_seed2_to_CropAndWeed-sample/figureS_cross_dataset_detection_stress_severity.png	79888	e052bc9ad26c0f3a5fc8f9bb8dea7b2688d2cb93e36619f90a3e0dc9ca6ff775
paper_artifacts/revision_outputs/cross_dataset_detection_stress_severity_full/rtdetr_l_phenobench_seed2_to_CropAndWeed-sample/tableS_cross_dataset_detection_stress_severity.csv	2076	1a8f489d0622a064f8447ee45700b955c233822dde908b7e14c22cfb2324f543
paper_artifacts/revision_outputs/cross_dataset_detection_stress_severity_full/tableS_cross_dataset_detection_stress_severity_full_matrix.csv	45793	b12364fe42161e7c2c9f28ba01db2092682c506b83051e62e1598b23b19d98c8
paper_artifacts/revision_outputs/cross_dataset_detection_stress_severity_full/yolo11m_cropandweed_seed0_to_PhenoBench-val/eval_runs/clean/metrics.json	218	8b81936571ded79b1c3cd57f7fd7a88594a845523baa3c4c7293c4799c5a28bd
paper_artifacts/revision_outputs/cross_dataset_detection_stress_severity_full/yolo11m_cropandweed_seed0_to_PhenoBench-val/eval_runs/gaussian_blur_3/metrics.json	220	5bc1eda94ab389113b0d2b88e822933012e5aa35292b74e52f7837bdf687f6d5
paper_artifacts/revision_outputs/cross_dataset_detection_stress_severity_full/yolo11m_cropandweed_seed0_to_PhenoBench-val/eval_runs/gaussian_blur_5/metrics.json	221	c4dc5dd0400c4c5966913b7f778514bcf1b2c92b4b8a73dd8144b2996f4e1e12
paper_artifacts/revision_outputs/cross_dataset_detection_stress_severity_full/yolo11m_cropandweed_seed0_to_PhenoBench-val/eval_runs/gaussian_blur_7/metrics.json	223	5f1761ad05f8033118d27b3844d5635a2e1bd6b8cd42aff84bbdd71c4d1864e9
paper_artifacts/revision_outputs/cross_dataset_detection_stress_severity_full/yolo11m_cropandweed_seed0_to_PhenoBench-val/eval_runs/jpeg_quality_30/metrics.json	222	b9695a08c32087caa726b25ab2d00146e8569ee4f91618f0f73605a98da4c705
paper_artifacts/revision_outputs/cross_dataset_detection_stress_severity_full/yolo11m_cropandweed_seed0_to_PhenoBench-val/eval_runs/jpeg_quality_50/metrics.json	221	83aa7582add6ea28894cbd1bf040fe80122286c74c5905589219c9e539793fe3
paper_artifacts/revision_outputs/cross_dataset_detection_stress_severity_full/yolo11m_cropandweed_seed0_to_PhenoBench-val/eval_runs/jpeg_quality_70/metrics.json	220	11ef2cdbd7e42d0dce4dc848a139ce7ab60e37470ad0e37c9c2a2962d185f291
paper_artifacts/revision_outputs/cross_dataset_detection_stress_severity_full/yolo11m_cropandweed_seed0_to_PhenoBench-val/eval_runs/low_resolution_0.25/metrics.json	222	5b6706f501a2d86f1d4fdbe900afebdfa8b66ca477746ab5dc3838fa404b0be6
paper_artifacts/revision_outputs/cross_dataset_detection_stress_severity_full/yolo11m_cropandweed_seed0_to_PhenoBench-val/eval_runs/low_resolution_0.5/metrics.json	221	2a188fdad1188d2bb2e906f73598fe94f52f6f5a168c75da4f666322ae3c99e5
paper_artifacts/revision_outputs/cross_dataset_detection_stress_severity_full/yolo11m_cropandweed_seed0_to_PhenoBench-val/eval_runs/low_resolution_0.75/metrics.json	220	38e16be8d8af9563ac225f387496d92fc9a5a7abf83cfd54089f78d01cd7dd33
paper_artifacts/revision_outputs/cross_dataset_detection_stress_severity_full/yolo11m_cropandweed_seed0_to_PhenoBench-val/figureS_cross_dataset_detection_stress_severity.pdf	16712	96ee8ceb1db08ec81e9ea94e732b6743597dcc5a1e00d36b2d69fa0ffdd08f6c
paper_artifacts/revision_outputs/cross_dataset_detection_stress_severity_full/yolo11m_cropandweed_seed0_to_PhenoBench-val/figureS_cross_dataset_detection_stress_severity.png	69269	cfb745ef71d5d9f2a75571a7ce3f5452fcf7cc94d2ecbbf11703d932370ecabc
paper_artifacts/revision_outputs/cross_dataset_detection_stress_severity_full/yolo11m_cropandweed_seed0_to_PhenoBench-val/tableS_cross_dataset_detection_stress_severity.csv	2019	90fb385c1c035828017ac72a7dcd6440599f4987e0c6ffc7e18ba57d1fb7e737
paper_artifacts/revision_outputs/cross_dataset_detection_stress_severity_full/yolo11m_cropandweed_seed1_to_PhenoBench-val/eval_runs/clean/metrics.json	220	d19c9d904d691b804ba776d807e7b43b8ac95d31e8e7d4b267f0f4a629ef8374
paper_artifacts/revision_outputs/cross_dataset_detection_stress_severity_full/yolo11m_cropandweed_seed1_to_PhenoBench-val/eval_runs/gaussian_blur_3/metrics.json	220	4adf178a3473492ec0b8450bf92ea1ee85c3b885ac9d74760fcf7380ff4f28e4
paper_artifacts/revision_outputs/cross_dataset_detection_stress_severity_full/yolo11m_cropandweed_seed1_to_PhenoBench-val/eval_runs/gaussian_blur_5/metrics.json	220	666649213cfc9fc7932fb11f78ce26a39b20fb7ea5c5edee352f1770e1a94747
paper_artifacts/revision_outputs/cross_dataset_detection_stress_severity_full/yolo11m_cropandweed_seed1_to_PhenoBench-val/eval_runs/gaussian_blur_7/metrics.json	225	452d05c634ee963d9fe608af474e7b1308734f956335f7062ad21732340d1d90
paper_artifacts/revision_outputs/cross_dataset_detection_stress_severity_full/yolo11m_cropandweed_seed1_to_PhenoBench-val/eval_runs/jpeg_quality_30/metrics.json	226	e65fbd4cad38157a50de0b2b0a01ab333d24b3ffa6d371d582ef0973168a7b37
paper_artifacts/revision_outputs/cross_dataset_detection_stress_severity_full/yolo11m_cropandweed_seed1_to_PhenoBench-val/eval_runs/jpeg_quality_50/metrics.json	220	5b6d06353c0ae712f28ec0ec544226fd004332d75c01956a9d18eaf81c9c65af
paper_artifacts/revision_outputs/cross_dataset_detection_stress_severity_full/yolo11m_cropandweed_seed1_to_PhenoBench-val/eval_runs/jpeg_quality_70/metrics.json	221	a5fc7d5eb875c52461097e50c409557bc39fea62bbbc1472e76bf6dfc8b3b02c
paper_artifacts/revision_outputs/cross_dataset_detection_stress_severity_full/yolo11m_cropandweed_seed1_to_PhenoBench-val/eval_runs/low_resolution_0.25/metrics.json	221	caeb83fd3e11f574ced43950bda901e962f831b5f32cf2847198d03a41376fa7
paper_artifacts/revision_outputs/cross_dataset_detection_stress_severity_full/yolo11m_cropandweed_seed1_to_PhenoBench-val/eval_runs/low_resolution_0.5/metrics.json	220	fc2586f6ac01f63f313bcafc4f2c66e63bfc8439f2853e31bcde028147bb734e
paper_artifacts/revision_outputs/cross_dataset_detection_stress_severity_full/yolo11m_cropandweed_seed1_to_PhenoBench-val/eval_runs/low_resolution_0.75/metrics.json	218	355b8c38c227f4046b0768c300b6f9a723f3392570f2c614f5ed9c842f56c4f1
paper_artifacts/revision_outputs/cross_dataset_detection_stress_severity_full/yolo11m_cropandweed_seed1_to_PhenoBench-val/figureS_cross_dataset_detection_stress_severity.pdf	16747	c00f83a4fbed9b2476a3b74b556ad88daae18360c803eed4411a5921079984d4
paper_artifacts/revision_outputs/cross_dataset_detection_stress_severity_full/yolo11m_cropandweed_seed1_to_PhenoBench-val/figureS_cross_dataset_detection_stress_severity.png	70973	da705710c93b9834d8dec2249d63217d0c8c8d6223e2381b05c8a3997d0c1544
paper_artifacts/revision_outputs/cross_dataset_detection_stress_severity_full/yolo11m_cropandweed_seed1_to_PhenoBench-val/tableS_cross_dataset_detection_stress_severity.csv	2021	2fd72be0316d42647f037ba6850a723f8496c3e391812c78063794d780cae5cc
paper_artifacts/revision_outputs/cross_dataset_detection_stress_severity_full/yolo11m_cropandweed_seed2_to_PhenoBench-val/eval_runs/clean/metrics.json	217	f4ea998f63b90d971be0e9fa13eb19b2cfbac16974c769734a6c55cf723d2073
paper_artifacts/revision_outputs/cross_dataset_detection_stress_severity_full/yolo11m_cropandweed_seed2_to_PhenoBench-val/eval_runs/gaussian_blur_3/metrics.json	221	c7d155ba35397e0ad3efd80bd1c5d2eea13af90c3313372462dbff3af0d7c358
paper_artifacts/revision_outputs/cross_dataset_detection_stress_severity_full/yolo11m_cropandweed_seed2_to_PhenoBench-val/eval_runs/gaussian_blur_5/metrics.json	220	3b81ae5f6b2d7ba583c87a5746d146c17ac54e2d75b1e7109b14a3be1d28957c
paper_artifacts/revision_outputs/cross_dataset_detection_stress_severity_full/yolo11m_cropandweed_seed2_to_PhenoBench-val/eval_runs/gaussian_blur_7/metrics.json	221	f8e28a8c34561b0b55104c1b18bed3650aa950faaaf0b289616ddfc2b3eb2f5c
paper_artifacts/revision_outputs/cross_dataset_detection_stress_severity_full/yolo11m_cropandweed_seed2_to_PhenoBench-val/eval_runs/jpeg_quality_30/metrics.json	221	afecf036e0afb90f1346a92ab1d5ff00ab8f79f1ab589ca20488a284dfcd331e
paper_artifacts/revision_outputs/cross_dataset_detection_stress_severity_full/yolo11m_cropandweed_seed2_to_PhenoBench-val/eval_runs/jpeg_quality_50/metrics.json	220	248279ca2c6b1af56dc25e71a88d537751f69ea4ce9c026eaff1945ade5e9d63
paper_artifacts/revision_outputs/cross_dataset_detection_stress_severity_full/yolo11m_cropandweed_seed2_to_PhenoBench-val/eval_runs/jpeg_quality_70/metrics.json	222	7f17cb917cb8a05e44778095593220b3d0f3ade0ae73569950ed67fb6e9bef1a
paper_artifacts/revision_outputs/cross_dataset_detection_stress_severity_full/yolo11m_cropandweed_seed2_to_PhenoBench-val/eval_runs/low_resolution_0.25/metrics.json	221	617ae263ba3fb10b8ec35683388bbde16e58ad3af9dae380cc7fafba1fe5877a
paper_artifacts/revision_outputs/cross_dataset_detection_stress_severity_full/yolo11m_cropandweed_seed2_to_PhenoBench-val/eval_runs/low_resolution_0.5/metrics.json	218	4061b348d09aa8d78eb9b91dcfd87fb2077abac34b82e78f046e336dcaa1b893
paper_artifacts/revision_outputs/cross_dataset_detection_stress_severity_full/yolo11m_cropandweed_seed2_to_PhenoBench-val/eval_runs/low_resolution_0.75/metrics.json	217	3d1172529125124336840c4d24cf769388664543b0a9526045a44a25bcb0df66
paper_artifacts/revision_outputs/cross_dataset_detection_stress_severity_full/yolo11m_cropandweed_seed2_to_PhenoBench-val/figureS_cross_dataset_detection_stress_severity.pdf	16844	6f7bec991aab54c0126e51e8d7da7e4ce4eaaa18bcb4a3712726d3156277bc80
paper_artifacts/revision_outputs/cross_dataset_detection_stress_severity_full/yolo11m_cropandweed_seed2_to_PhenoBench-val/figureS_cross_dataset_detection_stress_severity.png	77677	2afbb24bbd563d9fed3d98bc9c87007042fcb3f5ba628dd1f2c9e3771ac58e4e
paper_artifacts/revision_outputs/cross_dataset_detection_stress_severity_full/yolo11m_cropandweed_seed2_to_PhenoBench-val/tableS_cross_dataset_detection_stress_severity.csv	2014	e91d4a1cfd1a3c2e520f731eb04999dd4fd919c4237bb29447849779164c7604
paper_artifacts/revision_outputs/cross_dataset_detection_stress_severity_full/yolo11m_pb_seed0_to_cropandweed/eval_runs/clean/metrics.json	219	f3288ca99c98786cb3305b9af96b88f1b543e702a7cd0af55cc4f38943729e5d
paper_artifacts/revision_outputs/cross_dataset_detection_stress_severity_full/yolo11m_pb_seed0_to_cropandweed/eval_runs/gaussian_blur_3/metrics.json	222	52203261e1b403ed970212d9ea64282bfbeeced738e057435b5479e31d33fb9c
paper_artifacts/revision_outputs/cross_dataset_detection_stress_severity_full/yolo11m_pb_seed0_to_cropandweed/eval_runs/gaussian_blur_5/metrics.json	224	fbc5b4253c0901911e221e98431539803f0e3259548ecbe516e3518b2522bd82
paper_artifacts/revision_outputs/cross_dataset_detection_stress_severity_full/yolo11m_pb_seed0_to_cropandweed/eval_runs/gaussian_blur_7/metrics.json	223	4c770bf6ff69344da878cd53ba33868e6bbaa5303e5c37e37f1793f0e2f9a855
paper_artifacts/revision_outputs/cross_dataset_detection_stress_severity_full/yolo11m_pb_seed0_to_cropandweed/eval_runs/jpeg_quality_30/metrics.json	225	7d5abceadf98e4d11cce9f7c8f6b25036dac2e6e31424e1a3a10548bf00807ba
paper_artifacts/revision_outputs/cross_dataset_detection_stress_severity_full/yolo11m_pb_seed0_to_cropandweed/eval_runs/jpeg_quality_50/metrics.json	224	817c18c6775ac4ff492de2952981d39baa542734ad68def57af4b915eb465830
paper_artifacts/revision_outputs/cross_dataset_detection_stress_severity_full/yolo11m_pb_seed0_to_cropandweed/eval_runs/jpeg_quality_70/metrics.json	222	f45dce58e9b828bb25970702cda5b68386912b82625d02876a90a2c67d8a12e4
paper_artifacts/revision_outputs/cross_dataset_detection_stress_severity_full/yolo11m_pb_seed0_to_cropandweed/eval_runs/low_resolution_0.25/metrics.json	218	b11db02517ad92487cd591329c3f1d02f6497bd5a47def477fc18224ede859c5
paper_artifacts/revision_outputs/cross_dataset_detection_stress_severity_full/yolo11m_pb_seed0_to_cropandweed/eval_runs/low_resolution_0.5/metrics.json	219	73178f0c634a30e848c0b9300f4ac908a6a76cd976c0a0ebff92373111b53ff1
paper_artifacts/revision_outputs/cross_dataset_detection_stress_severity_full/yolo11m_pb_seed0_to_cropandweed/eval_runs/low_resolution_0.75/metrics.json	220	56f8be1bc8f0070974a30cfd8c9ef5075e3af3182a5cba8b352bfb484c81a8ec
paper_artifacts/revision_outputs/cross_dataset_detection_stress_severity_full/yolo11m_pb_seed0_to_cropandweed/figureS_cross_dataset_detection_stress_severity.pdf	17238	650bf10aeb52800cc977fd47d6905cc5d6abef3f3bcd0f46fe592fcba38b0951
paper_artifacts/revision_outputs/cross_dataset_detection_stress_severity_full/yolo11m_pb_seed0_to_cropandweed/figureS_cross_dataset_detection_stress_severity.png	70216	6c0beac7dc266710334ccb72515c72e34533f1e8e45406fe37ccb4490a6421de
paper_artifacts/revision_outputs/cross_dataset_detection_stress_severity_full/yolo11m_pb_seed0_to_cropandweed/tableS_cross_dataset_detection_stress_severity.csv	2055	3668da20f95153a97788b382678c47d41cd7665372c202a0bb1863ff519e6832
paper_artifacts/revision_outputs/cross_dataset_detection_stress_severity_full/yolo11m_phenobench_seed0_to_CropAndWeed-sample/eval_runs/clean/metrics.json	219	f3288ca99c98786cb3305b9af96b88f1b543e702a7cd0af55cc4f38943729e5d
paper_artifacts/revision_outputs/cross_dataset_detection_stress_severity_full/yolo11m_phenobench_seed0_to_CropAndWeed-sample/eval_runs/gaussian_blur_3/metrics.json	222	52203261e1b403ed970212d9ea64282bfbeeced738e057435b5479e31d33fb9c
paper_artifacts/revision_outputs/cross_dataset_detection_stress_severity_full/yolo11m_phenobench_seed0_to_CropAndWeed-sample/eval_runs/gaussian_blur_5/metrics.json	224	fbc5b4253c0901911e221e98431539803f0e3259548ecbe516e3518b2522bd82
paper_artifacts/revision_outputs/cross_dataset_detection_stress_severity_full/yolo11m_phenobench_seed0_to_CropAndWeed-sample/eval_runs/gaussian_blur_7/metrics.json	223	4c770bf6ff69344da878cd53ba33868e6bbaa5303e5c37e37f1793f0e2f9a855
paper_artifacts/revision_outputs/cross_dataset_detection_stress_severity_full/yolo11m_phenobench_seed0_to_CropAndWeed-sample/eval_runs/jpeg_quality_30/metrics.json	225	7d5abceadf98e4d11cce9f7c8f6b25036dac2e6e31424e1a3a10548bf00807ba
paper_artifacts/revision_outputs/cross_dataset_detection_stress_severity_full/yolo11m_phenobench_seed0_to_CropAndWeed-sample/eval_runs/jpeg_quality_50/metrics.json	224	817c18c6775ac4ff492de2952981d39baa542734ad68def57af4b915eb465830
paper_artifacts/revision_outputs/cross_dataset_detection_stress_severity_full/yolo11m_phenobench_seed0_to_CropAndWeed-sample/eval_runs/jpeg_quality_70/metrics.json	222	f45dce58e9b828bb25970702cda5b68386912b82625d02876a90a2c67d8a12e4
paper_artifacts/revision_outputs/cross_dataset_detection_stress_severity_full/yolo11m_phenobench_seed0_to_CropAndWeed-sample/eval_runs/low_resolution_0.25/metrics.json	218	b11db02517ad92487cd591329c3f1d02f6497bd5a47def477fc18224ede859c5
paper_artifacts/revision_outputs/cross_dataset_detection_stress_severity_full/yolo11m_phenobench_seed0_to_CropAndWeed-sample/eval_runs/low_resolution_0.5/metrics.json	219	73178f0c634a30e848c0b9300f4ac908a6a76cd976c0a0ebff92373111b53ff1
paper_artifacts/revision_outputs/cross_dataset_detection_stress_severity_full/yolo11m_phenobench_seed0_to_CropAndWeed-sample/eval_runs/low_resolution_0.75/metrics.json	220	56f8be1bc8f0070974a30cfd8c9ef5075e3af3182a5cba8b352bfb484c81a8ec
paper_artifacts/revision_outputs/cross_dataset_detection_stress_severity_full/yolo11m_phenobench_seed0_to_CropAndWeed-sample/figureS_cross_dataset_detection_stress_severity.pdf	17238	e2258974ff8bdc0c9c99c95ec7fed22ca92c6ecdaae57868c58eaadfed72ca47
paper_artifacts/revision_outputs/cross_dataset_detection_stress_severity_full/yolo11m_phenobench_seed0_to_CropAndWeed-sample/figureS_cross_dataset_detection_stress_severity.png	70216	6c0beac7dc266710334ccb72515c72e34533f1e8e45406fe37ccb4490a6421de
paper_artifacts/revision_outputs/cross_dataset_detection_stress_severity_full/yolo11m_phenobench_seed0_to_CropAndWeed-sample/tableS_cross_dataset_detection_stress_severity.csv	2055	e88ff7e4b8355f81889f4a013153fa07e06dfea40584c02d7d5ba3ff51d4932a
paper_artifacts/revision_outputs/cross_dataset_detection_stress_severity_full/yolo11m_phenobench_seed1_to_CropAndWeed-sample/eval_runs/clean/metrics.json	222	8f1e5737edb083aaef8a977d899b6837bf2ac880774fd9a7ed2fbd5d5977fd00
paper_artifacts/revision_outputs/cross_dataset_detection_stress_severity_full/yolo11m_phenobench_seed1_to_CropAndWeed-sample/eval_runs/gaussian_blur_3/metrics.json	220	9cc4dfefd7c1de290247335394eb51f04915e60b452e40b60b647441ba4b67c1
paper_artifacts/revision_outputs/cross_dataset_detection_stress_severity_full/yolo11m_phenobench_seed1_to_CropAndWeed-sample/eval_runs/gaussian_blur_5/metrics.json	220	d1604a43aa02d90b05ce68a46624fd9a6a7d86bb008ed58d0f21624ba6dd0d76
paper_artifacts/revision_outputs/cross_dataset_detection_stress_severity_full/yolo11m_phenobench_seed1_to_CropAndWeed-sample/eval_runs/gaussian_blur_7/metrics.json	222	d95466c739941a8744a3ca9f759e62156e413831d282052ec0e4d6671bfb4c87
paper_artifacts/revision_outputs/cross_dataset_detection_stress_severity_full/yolo11m_phenobench_seed1_to_CropAndWeed-sample/eval_runs/jpeg_quality_30/metrics.json	224	d2b04ca4d410ec544c251fb4fe5ba6b6d0a86eb43e7c86b6fa9850edac5ceadd
paper_artifacts/revision_outputs/cross_dataset_detection_stress_severity_full/yolo11m_phenobench_seed1_to_CropAndWeed-sample/eval_runs/jpeg_quality_50/metrics.json	220	16fedba0b0abddbe0f3bbd1858c7eb124bda478b8a21c5f53a44f7bdbd51ec13
paper_artifacts/revision_outputs/cross_dataset_detection_stress_severity_full/yolo11m_phenobench_seed1_to_CropAndWeed-sample/eval_runs/jpeg_quality_70/metrics.json	222	196f522461489a42e3b33b9fec869e5e32bdaa3586d369313d3c764adacbc549
paper_artifacts/revision_outputs/cross_dataset_detection_stress_severity_full/yolo11m_phenobench_seed1_to_CropAndWeed-sample/eval_runs/low_resolution_0.25/metrics.json	219	abb756c19ae712baa0e5ec99f19abf2798ed3aebfc6beb1e535df2928184a6ab
paper_artifacts/revision_outputs/cross_dataset_detection_stress_severity_full/yolo11m_phenobench_seed1_to_CropAndWeed-sample/eval_runs/low_resolution_0.5/metrics.json	222	7af04f452d1d25fb60dcb8dc5d8bcf7a7942544962f6bc6a30fc2271f3449b30
paper_artifacts/revision_outputs/cross_dataset_detection_stress_severity_full/yolo11m_phenobench_seed1_to_CropAndWeed-sample/eval_runs/low_resolution_0.75/metrics.json	220	7983623f5d6ae5ae94f2f05a463bdbc7853ca217d7d849b0184cab51f04d5c7f
paper_artifacts/revision_outputs/cross_dataset_detection_stress_severity_full/yolo11m_phenobench_seed1_to_CropAndWeed-sample/figureS_cross_dataset_detection_stress_severity.pdf	17242	1c7757efc83cd50813e68bdda60e9ea947098ff9a702b138a2148df34596c44d
paper_artifacts/revision_outputs/cross_dataset_detection_stress_severity_full/yolo11m_phenobench_seed1_to_CropAndWeed-sample/figureS_cross_dataset_detection_stress_severity.png	70974	6305c46b3cdef3062f4e02fa5b00870fd506c79ee0f3eae582b3392377bb4c60
paper_artifacts/revision_outputs/cross_dataset_detection_stress_severity_full/yolo11m_phenobench_seed1_to_CropAndWeed-sample/tableS_cross_dataset_detection_stress_severity.csv	2051	1560692c27a11a17fd9651929fb7f4e752a02e009fb815dccd5f790a2b914b54
paper_artifacts/revision_outputs/cross_dataset_detection_stress_severity_full/yolo11m_phenobench_seed2_to_CropAndWeed-sample/eval_runs/clean/metrics.json	221	298ec63611ed136d6d9155dfcb0071a52cc16196df7b61b4b0e8e31e205b1f1a
paper_artifacts/revision_outputs/cross_dataset_detection_stress_severity_full/yolo11m_phenobench_seed2_to_CropAndWeed-sample/eval_runs/gaussian_blur_3/metrics.json	222	bb5adbd4d48f35390b732bc425c9d2abb7168b5f14d008e5c2b5b455f33be1be
paper_artifacts/revision_outputs/cross_dataset_detection_stress_severity_full/yolo11m_phenobench_seed2_to_CropAndWeed-sample/eval_runs/gaussian_blur_5/metrics.json	221	a13187211225e2985b1cc514b3cf2561d4c0fa2096efa65e4fdc51ca2b0875f6
paper_artifacts/revision_outputs/cross_dataset_detection_stress_severity_full/yolo11m_phenobench_seed2_to_CropAndWeed-sample/eval_runs/gaussian_blur_7/metrics.json	222	3674c88a455ebdaacc2f2358b69b230d56933a1ef3cea409cddcf5da54ff8aa4
paper_artifacts/revision_outputs/cross_dataset_detection_stress_severity_full/yolo11m_phenobench_seed2_to_CropAndWeed-sample/eval_runs/jpeg_quality_30/metrics.json	222	89f23bbaf30dab5453b281488a38902eb7501b9d9765c5273b1e5ab0c07505cc
paper_artifacts/revision_outputs/cross_dataset_detection_stress_severity_full/yolo11m_phenobench_seed2_to_CropAndWeed-sample/eval_runs/jpeg_quality_50/metrics.json	222	1be838b4653c54a75fee9e2cd957d29f7d006fc8e111cde564dd759aa2331928
paper_artifacts/revision_outputs/cross_dataset_detection_stress_severity_full/yolo11m_phenobench_seed2_to_CropAndWeed-sample/eval_runs/jpeg_quality_70/metrics.json	220	7a20200efe73b31922147281e6b0e0c942fc46ed753827f1be23f14a8f9f3a6c
paper_artifacts/revision_outputs/cross_dataset_detection_stress_severity_full/yolo11m_phenobench_seed2_to_CropAndWeed-sample/eval_runs/low_resolution_0.25/metrics.json	221	ecff30698d3515c70ba85ba22ff2456a41d1f00f8f18b1224ebe328216a0a4a4
paper_artifacts/revision_outputs/cross_dataset_detection_stress_severity_full/yolo11m_phenobench_seed2_to_CropAndWeed-sample/eval_runs/low_resolution_0.5/metrics.json	221	ca727d58e449c69c28320ec45dd732c3e4516f97a0f126bc9429c36b1a3e3aa7
paper_artifacts/revision_outputs/cross_dataset_detection_stress_severity_full/yolo11m_phenobench_seed2_to_CropAndWeed-sample/eval_runs/low_resolution_0.75/metrics.json	222	26885c439790be0de8396bd245ec13277cccf26d2cf3db7d72c6ea876c42b406
paper_artifacts/revision_outputs/cross_dataset_detection_stress_severity_full/yolo11m_phenobench_seed2_to_CropAndWeed-sample/figureS_cross_dataset_detection_stress_severity.pdf	17358	7d3a419637bf903532a9536f6c974ba26916a28a132c123a4ccb8030d43b5121
paper_artifacts/revision_outputs/cross_dataset_detection_stress_severity_full/yolo11m_phenobench_seed2_to_CropAndWeed-sample/figureS_cross_dataset_detection_stress_severity.png	79374	d478c3cd643b4f8bf78f7f6e221e75e5f6655282c6eee75e320c297e16585a95
paper_artifacts/revision_outputs/cross_dataset_detection_stress_severity_full/yolo11m_phenobench_seed2_to_CropAndWeed-sample/tableS_cross_dataset_detection_stress_severity.csv	2054	170bdf67eaaafb496984aa451bac8434efb7bfa67436db401986f4d52629cd46
paper_artifacts/revision_outputs/cwd30_class_collapse_counts.csv	3155	3227bc5fd617f66e581ed6e84078161fe486d1de549bdb2209e7aeacdb463dfa
paper_artifacts/revision_outputs/cwfid_polygon_object_counts.csv	32036	7ffb148c340f5f5db2d775ed2d3cc4bcdadb027bbaee33c5f68448a351dcdb4d
paper_artifacts/revision_outputs/detection_failure_plate/detection_failure_plate.png	1532428	d39345c5a71f098c8e2559b2b62e2417634bedfc25bf845facceba6e5dbdfb9e
paper_artifacts/revision_outputs/detection_failure_plate/detection_failure_plate_conf50.png	1532428	d39345c5a71f098c8e2559b2b62e2417634bedfc25bf845facceba6e5dbdfb9e
